year,country,Crecimiento PIB anual (%),Exportaciones (% PIB),Gasto en educación (% PIB),Gasto en salud (% PIB),Gasto público (% PIB),Inflación anual (%),PIB per cápita (PPA),Población Total,Pobreza ($6.85/día),Pobreza Extrema ($2.15/día),Pobreza Línea Nacional,Pobreza Moderada ($3.65/día),Pobreza Multidimensional,Privación Agua Potable,Privación Educación - Logro,Privación Educación - Matrícula,Privación Electricidad,Privación Pobreza Monetaria,Privación Saneamiento,Tasa Desempleo
1982,PER,-0.2227234441863,18.8184767340648,,,16.4373901986816,64.4481585387929,,18246503.0,,,,,,,,,,,,
1982,PRY,-1.39761771803515,12.1378758276349,,,,5.12006543713188,,3226189.0,,,,,,,,,,,,
1982,URY,-9.75787146088504,14.3258672173782,,,27.7854017916476,18.9925012952182,,2975492.0,,,,,,,,,,,,
1982,VEN,-2.07100607069904,25.0503659859648,5.00895023345947,,,,,16121874.0,,,,,,,,,,,,
1983,ARG,4.34909327926756,9.15152068682072,1.61749994754791,,,,,29391332.0,,,,,,,,,,,,
1983,BOL,-4.04212140271022,28.3167867521197,,,,275.586283560362,,6149060.0,,,,,,,,,,,,
1983,BRA,-2.92999999999996,12.2437555659291,,,,135.027682230473,,129790077.0,72.1,30.58,,50.92,,,,,,,,
1983,CHL,-4.9352297090374,23.1190708543507,,,28.6911024663033,27.2571946726204,,12026138.0,,,,,,,,,,,,
1983,COL,1.57395603843689,10.4595176968158,,,,19.5973170624765,,27988173.0,,,,,,,,,,,,
1983,ECU,-0.336868770002951,15.5596149638646,,,,48.4182220804492,,8840417.0,,,,,,,,,,,,
1983,PER,-10.408085798297,21.7352180455136,,,18.3050183246499,111.150635209157,,18705957.0,,,,,,,,,,,,
1983,PRY,-3.0426178847186,9.25558053041867,,,,13.4337555631631,,3318068.0,,,,,,,,,,,,
1983,URY,-10.274399195032,25.6888736851108,,,24.6392428518487,49.1973796505637,,2988778.0,,,,,,,,,,,,
1983,VEN,-3.76481712341422,22.6855128540545,6.0598201751709,,,,,16562205.0,,,,,,,,,,,,
1984,ARG,1.57073870182023,7.5898953117888,2.56972002983093,,,,,29863093.0,,,,,,,,,,,,
1984,BOL,-0.200665696939353,23.6548634386039,,,,1281.34994174486,,6281868.0,,,,,,,,,,,,
1984,BRA,5.39999999999988,15.0354125354877,,,,192.121733132051,,132658864.0,72.2,29.9,,50.1,,,,,,,,
1984,CHL,3.98371018713553,22.4552872653066,,,29.2660041188668,19.8602056602626,,12207733.0,,,,,,,,,,,,
1984,COL,3.35068373940706,11.8847923447279,3.00429010391235,,,16.1616171361426,,28642690.0,,,,,,,,,,,,
1984,ECU,2.62527326806389,17.3764203987504,4.20342016220093,,,31.2195815120372,,9074782.0,,,,,,,,,,,,
1984,PER,3.60828653816966,21.8165055057893,,,17.4194438867964,110.208519562543,,19174716.0,,,,,,,,,,,,
1984,PRY,2.81659944601458,18.3737201290961,,,,20.3114625460255,,3412936.0,,,,,,,,,,,,
1984,URY,-1.142617449752,26.5806208870658,2.37338995933533,,24.4964883288577,55.3044235418763,,3002488.0,,,,,,,,,,,,
1984,VEN,1.44216463345981,25.0604420194633,4.06372976303101,,,,,17008841.0,,,,,,,,,,,,
1985,ARG,-5.18902435343904,11.7360980207352,1.36186003684998,,,,,30336441.0,,,,,,,,,,,,
1985,BOL,-1.67638978272154,19.0499334729456,,,,11749.6396321438,,6416185.0,,,,,,,,,,,,
1985,BRA,7.85000000000042,12.9485790961438,,,,225.989665211895,,135515595.0,67.96,25.75,,45.2,,,,,,,,
1985,CHL,3.55239860775048,25.9350262014508,,,25.4285852757308,30.7034989096151,,12395274.0,,,,,,,,,,,,
1985,COL,3.1071061957296,13.8077759786125,2.71527004241943,,,24.090174368125,,29268470.0,,,,,,,,,,,,
1985,ECU,3.93500141252335,19.6813709732654,5.23334980010986,,,27.9936107429224,,9311154.0,,,,,,,,,,,,
1985,PER,2.06113206625895,26.1450554489082,,,17.0338356726668,163.399505243688,,19648204.0,35.3,3.52,,11.94,,,,,,,,
1985,PRY,4.5231356783092,27.0817516165298,1.39584994316101,,,25.2107164358818,,3510671.0,,,,,,,,,,,,
1985,URY,1.46653602887281,26.7565263896781,2.56679010391235,,23.8681184610756,72.2225644287756,,3017037.0,,,,,,,,,,,,
1985,VEN,0.193300161365073,22.5496997252233,,,,,,17461434.0,,,,,,,,,,,,
1986,ARG,6.15337706275693,8.16197754429543,1.261549949646,,,,,30811980.0,4.8,1.1,,1.8,,,,,,,,
1986,BOL,-2.57388420056628,21.324012266832,,,11.9714543270861,276.335967563202,,6552479.0,,,,,,,,,,,,
1986,BRA,7.48999999999982,9.21727907000127,,,,147.142826237604,,138336370.0,49.5,12.3,,26.1,,,,,,,,
1986,CHL,5.40556438635799,26.8922386904566,,,23.6614513053869,19.4768379232582,,12588914.0,,,,,,,,,,,,
1986,COL,5.82407613745866,18.8372464406075,,,,18.8424631612406,,29879112.0,,,,,,,,,,,,
1986,ECU,3.46478251574867,15.6294034750431,6.87237977981567,,,23.0302261142618,,9545998.0,,,,,,,,,,,,
1986,PER,9.42596236073652,16.442611490561,,,16.9362407876685,77.9210255473595,,20117122.0,,,,,,,,,,,,
1986,PRY,4.96483566571362,34.2863027591859,,,,31.7425972672999,,3611474.0,,,,,,,,,,,,
1986,URY,8.80980829469384,26.215089241495,3.1028299331665,,24.1308598246503,76.3806364119544,,3032845.0,,,,,,,,,,,,
1986,VEN,6.51034502827659,19.2929480837006,,,,,,17923536.0,,,,,,,,,,,,
1987,ARG,2.70486882770558,7.87320581340031,1.28229999542236,,,,,31291762.0,7.62,1.19,,2.09,,,,,,,,
1987,BOL,2.4634846196991,19.6304753728154,,,12.1675796191782,14.5786984489191,,6692162.0,,,,,,,,,,,,
1987,BRA,3.52999999999983,9.82848202733551,,,,228.336162575513,,141104944.0,59.17,19.95,,36.47,,,,,,,,
1987,CHL,6.73884253090458,27.899127374623,2.8232901096344,,20.7590817242419,19.8808457201905,,12790150.0,62.12,15.38,,34.78,,,,,,,,
1987,COL,5.36893214821323,16.9496695982325,,,,23.302028364018,,30499467.0,,,,,,,,,,,,
1987,ECU,-0.259098708877119,15.3660870665061,,,,29.5039972488395,,9779290.0,59.64,17.62,,32.7,,,,,,,,
1987,PER,9.72614643050372,12.6654214090224,,,15.8521851232819,85.8223062381846,,20582320.0,,,,,,,,,,,,
1987,PRY,7.58230437604178,36.3741545715966,,,,21.8102740350983,,3714889.0,,,,,,,,,,,,
1987,URY,7.99313720510438,21.6486953004817,,,23.1448446373588,63.5666624326724,,3049896.0,,,,,,,,,,,,
1987,VEN,3.5816499384792,20.2396826057801,3.92751002311707,,,,,18394963.0,41.9,7.0,,20.3,,,,,,,,
1988,ARG,-1.08993334133791,9.53161297293404,,,,,,31780532.0,,,,,,,,,,,,
1988,BOL,2.90949796034216,18.767446879255,,,11.6792372729839,16.0020910549391,,6835508.0,,,,,,,,,,,,
1988,BRA,-0.059999999999917,11.6673585476931,,,,629.114509120897,,143826357.0,61.4,22.4,,39.3,,,,,,,,
1988,CHL,7.35081069623416,32.3093535908079,,,19.1532963800615,14.684351250082,,12999424.0,,,,,,,,,,,,
1988,COL,4.06417324490376,16.2861676254084,,,,28.1083969771704,,31130524.0,54.1,14.6,,29.5,,,,,,,,
1988,ECU,5.89046729088525,19.0058510014465,,,,58.2162865413938,,10010808.0,,,,,,,,,,,,
1988,PER,-9.44127344629392,15.0994904239533,,,13.2129414606553,667.019328585961,,21054702.0,,,,,,,,,,,,
1988,PRY,5.91537206556045,48.3846821014669,,,,22.5942571785268,,3820546.0,,,,,,,,,,,,
1988,URY,1.48093746177193,22.0578881217247,,,22.4398061407772,62.1919564596004,,3067961.0,,,,,,,,,,,,
1988,VEN,5.82136841978142,19.9546195219648,3.62941002845764,,,,,18871020.0,,,,,,,,,,,,
1989,ARG,-7.15694965597953,13.0584089085641,1.04612004756927,,,,,32270948.0,,,,,,,,,,,,
1989,BOL,3.79013096203759,22.4982161104834,,,13.0645371204366,15.1734681125732,,6981766.0,,,,,,,,,,,,
1989,BRA,3.16000000000032,8.92960967188901,,,,1430.7237251472,,146502972.0,58.34,20.4,,36.41,,,,,,,,
1989,CHL,10.3583568690228,33.5152629480169,,,17.6122706252634,17.0279367308962,,13215005.0,,,,,,,,,,,,
1989,COL,3.41409610966596,18.0025634113097,2.70525002479553,,,25.8675480831988,,31776279.0,55.39,14.0,,29.93,,,,,,,,
1989,ECU,1.00577794490313,20.2830489687176,,,,75.6481901026386,,10241852.0,,,,,,,,,,,,
1989,PER,-12.3120414471296,11.3296364132411,,,12.9775901784494,3398.67901005332,,21532589.0,,,,,,,,,,,,
1989,PRY,6.93520391103523,51.8801101548043,,,,26.4221267235586,,3927802.0,,,,,,,,,,,,
1989,URY,1.1039010238153,23.4938691449652,,,22.87255219339,80.4474367280735,,3086255.0,13.6,0.7,,3.3,,,,,,,,
1989,VEN,-8.56988201329985,33.020834091982,,,,,,19348921.0,32.65,5.32,,12.05,,,,,,,,
1990,ARG,-2.46721377810472,10.3595365925264,1.06737995147705,,10.3254404487432,,17007.2844317191,32755901.0,,,,,,,,,,,,
1990,BOL,4.63578742813276,22.7769821388572,,,14.1920657191537,17.1187746048239,5124.48798110938,7130142.0,42.18,1.08,,15.12,,,,,,,,
1990,BRA,-4.35000000000022,8.1972364845005,,,,2947.732772483,12633.2884560597,149143223.0,63.7,24.0,,41.6,,,,,,,,
1990,CHL,3.59872304691744,32.2119449244153,2.25015997886658,,16.6743057220946,26.0364811362364,10952.6557541746,13437176.0,56.0,10.7,,28.1,,,,,,,,
1990,COL,4.28199833053058,18.8626690286416,,,,29.1520245976215,9998.81069684463,32440069.0,,,,,,,,,,,,
1990,ECU,3.67991405308877,22.7643720219304,,,,48.5191129963729,9104.81599790272,10473673.0,,,,,,,,,,,,
1990,PER,-4.98256353646605,15.697191461944,,,19.4571009482427,7481.66361124526,6317.07906710902,22014771.0,,,,,,,,,,,,
1990,PRY,4.12328287941739,52.2235305170331,1.04070997238159,,,37.2599561799201,9962.48027842986,4035747.0,21.77,1.19,,4.66,,,,,,,,
1990,URY,0.297348378681562,23.5321233746953,,,21.9130325715206,112.525905573023,14060.8454762218,3104403.0,,,,,,,,,,,,
1990,VEN,6.46794085305808,38.1753164731902,2.44671010971069,,,,,19827010.0,,,,,,,,,,,,
1991,ARG,9.13311056738961,7.67504334832217,,,11.2055409345172,,18295.6091996812,33230294.0,14.3,1.0,,3.0,,,,,,,,5.44
1991,BOL,5.26652666784713,21.4793468638824,,,14.5284411457768,21.4470698171141,5283.1182549384,7280289.0,,,,,,,,,,,,2.934
1991,BRA,1.03218958549303,8.67763659887868,,,,432.786661926461,12546.5605005559,151724256.0,,,,,,,,,,,,6.894
1991,CHL,7.75620189312957,30.9848794845346,,,16.9551172110084,21.7844124277757,11607.5304034269,13662491.0,,,,,,,,,,,,5.23
1991,COL,2.00160759559029,19.0945389024404,,,,30.3878204854436,9996.0978604328,33098372.0,52.1,12.8,,27.3,,,,,,,,10.12
1991,ECU,4.29134246404705,23.6745835890502,,,,48.718080675219,9292.61779173762,10702380.0,,,,,,,,,,,,4.385
1991,PER,2.2192591027909,12.2023866654061,,,14.56901630511,409.530166622023,6322.5749048607,22483775.0,,,,,,,,,,,,4.934
1991,PRY,3.49365015491472,50.8420685695162,,,,24.2253521126763,10040.3122459121,4144364.0,,,,,,,,,,,,5.1
1991,URY,3.53880850451309,20.6936682982543,2.47907996177673,,23.3610469711841,101.971683202507,14474.7327106176,3122354.0,,,,,,,,,,,,8.95
1991,VEN,9.72988797714595,30.3401819659113,,,,,,20304896.0,,,,,,,,,,,,9.45
1992,ARG,7.93729155643076,6.5981874720374,,,11.8011099217048,,19476.2840606477,33693527.0,14.87,1.67,,4.09,,,,,,,,6.36
1992,BOL,1.64649818317069,20.0457617754806,,,17.5620012095936,12.060323601829,5261.66167770736,7430336.0,58.2,8.7,,26.3,,,,,,,,3.031
1992,BRA,-0.54407204977727,10.8683116605935,,,,951.962053052818,12271.9788478727,154275079.0,65.4,23.29,,40.73,,,,,,,,7.086
1992,CHL,11.5019314370192,28.5950704800945,,,16.3836227075877,15.4258064688928,12735.6013333406,13884577.0,50.72,6.7,,21.62,,,,,,,,4.35
1992,COL,4.04492943933556,16.5185546953654,,,,27.0106266231361,10196.4329707468,33760571.0,54.19,9.56,,23.87,,,,,,,,9.44
1992,ECU,2.11431064978969,24.1337401413123,,,,54.6078215093597,9291.3710483042,10930128.0,,,,,,,,,,,,4.346
1992,PER,-0.540509124723926,12.51350576868,,,17.1550178825329,73.5282942442641,6161.63575258419,22946340.0,,,,,,,,,,,,5.071
1992,PRY,1.69642801124701,49.8340111967107,,,,15.192743764172,9948.42118145512,4253600.0,,,,,,,,,,,,4.98
1992,URY,7.93158841395443,20.4475748164263,2.41153001785278,,25.032102625511,68.4591938395374,15536.4872092796,3139702.0,11.09,0.56,,2.63,,,,,,,,8.96
1992,VEN,6.06047326248849,25.5014894167542,4.31067991256714,,,,,20780948.0,35.0,4.5,,11.7,,,,,,,,7.69
1993,ARG,8.20697907221228,6.90935153370832,,,14.2818561185834,,20791.3451479504,34152717.0,15.1,2.0,,4.9,,,,,,,,10.1
1993,BOL,4.26929611661502,19.0807651898888,,,20.3773917815907,8.52787695688003,5378.5440973202,7579195.0,,,,,,,,,,,,3.05
1993,BRA,4.9246900037071,10.5032716554144,,,,1927.38079016026,12669.4287209749,156794577.0,64.3,22.1,,39.7,,,,,,,,6.03
1993,CHL,6.6855844008042,25.5450555023598,2.38371992111206,,16.3830092415828,12.7277669490964,13377.3053213538,14102276.0,,,,,,,,,,,,4.49
1993,COL,5.38540993901029,15.1844952854784,,,,22.4424828533275,10533.1149561734,34441473.0,,,,,,,,,,,,7.8
1993,ECU,1.97321813678619,20.0358408321345,,,,44.9550537592163,9284.31503431235,11154274.0,,,,,,,,,,,,4.415
1993,PER,5.24357700773291,12.4506751041035,,,15.3093438316222,48.5799864468885,6355.26196593997,23413783.0,,,,,,,,,,,,4.803
1993,PRY,4.93635941475281,59.9203075195212,,,,18.2086614173228,10178.4547948453,4362696.0,,,,,,,,,,,,5.06
1993,URY,2.65754610698545,19.1260158469537,,,28.8880460014056,54.1007924425194,15865.2775154336,3156345.0,,,,,,,,,,,,8.35
1993,VEN,0.275388157561835,26.0872681453997,3.81783008575439,,,,,21254520.0,,,,,,,,,,,,6.6
1994,ARG,5.83620070368526,7.52994872591672,,,14.9007924176507,,21711.842788091,34613491.0,15.68,1.91,,4.42,,,,,,,,11.76
1994,BOL,4.66726510266786,21.6633117424271,,,18.9761004512685,7.87404421467434,5521.66025440424,7727322.0,,,,,,,,,,,,3.08
1994,BRA,5.85287036219013,9.51307642702004,,,,2075.88839757325,13202.9308011881,159265006.0,,,,,,,,,,,,6.578
1994,CHL,5.07680374667352,27.2530179794726,2.51182007789612,,15.8593050019995,11.4431196444973,13846.3481640718,14316256.0,47.1,6.8,,20.2,,,,,,,,5.87
1994,COL,5.81466190724336,14.9983618345688,,,,22.8462417553045,10927.9389491607,35127410.0,,,,,,,,,,,,8.25
1994,ECU,4.25825042741626,20.279818070143,,,,27.3108817940495,9494.17506194696,11372197.0,64.8,17.1,,35.0,,,,,,,,4.419
1994,PER,12.3083661848445,12.771482770164,,,15.4302640521815,23.7369050565046,6997.70582373207,23881493.0,68.58,17.41,,38.38,,,,,,,,4.505
1994,PRY,5.31791766023942,60.8203573533219,,,,20.5661948376355,10459.0898500479,4471417.0,,,,,,,,,,,,4.41
1994,URY,7.28134264410127,19.7668103889187,2.27171993255615,,30.1734587562912,44.7360421521933,16932.0284550546,3172834.0,,,,,,,,,,,,9.04
1994,VEN,-2.34950792823469,29.8660764305307,5.00603008270264,,,,,21725188.0,,,,,,,,,,,,8.56
1995,ARG,-2.84520961057079,9.68041025959015,,,15.5112306915719,,20819.4999479903,35070020.0,20.5,3.9,,7.4,,,,,,,,18.8
1995,BOL,4.67827659709971,22.5514216225024,,,17.7068003466498,10.1932067630745,5671.82158266672,7874676.0,,,,,,,,,,,,2.661
1995,BRA,4.22379363350413,7.52887503847073,4.56816005706787,,,66.0070335542481,13550.4393735843,161735073.0,52.64,14.74,,29.67,,,,,,,,7.092
1995,CHL,9.25542757753573,28.4806033041148,2.56469988822937,,15.0472060924644,8.23263034116114,14908.0347974549,14527381.0,,,,,,,,,,,,4.7
1995,COL,5.20243759278655,14.5337428892103,,,,20.8917930194849,11279.0004579347,35804662.0,,,,,,,,,,,,8.72
1995,ECU,2.25254865225104,21.2869033721764,1.99764001369476,,,22.9341344145802,9525.17701832407,11590514.0,64.36,13.81,,32.7,,,,,,,,4.417
1995,PER,7.41139504735119,12.5998852514905,,,17.5018085362913,11.1287029707089,7372.04245454078,24348919.0,,,,,,,,,,,,4.717
1995,PRY,6.82281030358578,61.7750273749308,,,,13.4254143646407,10908.2726627895,4579806.0,43.6,12.4,,23.5,,,,,,,,3.4
1995,URY,-1.44759896894408,18.9968128121984,2.521399974823,,27.1039553484046,42.2483197983755,16600.0391885928,3189440.0,11.0,0.5,,2.4,,,,,,,,10.02
1995,VEN,3.95166272391241,26.2312623568888,,,,,,22193821.0,51.16,9.93,,24.1,,,,,,,,10.24
1996,ARG,5.52668982715234,10.4285967560139,3.73198008537292,,15.1655476442657,,21695.5949515372,35513793.0,22.4,4.22,,8.35,,,,,,,,17.11
1996,BOL,4.36134195244576,22.5818705788073,,,18.8322628754362,12.4254866180049,5810.67445720966,8021736.0,,,,,,,,,,,,2.373
1996,BRA,2.20886405039022,6.73020968312685,,,,15.7576656002606,13641.6295995961,164202549.0,52.6,16.0,,30.0,,,,,,,,8.035
1996,CHL,7.1148626270751,25.9504475024431,2.77720999717712,,15.7384446004602,7.35911781788767,15744.7380005491,14734046.0,41.37,4.66,,16.2,,,,,,,,7.414
1996,COL,2.05585471287195,15.199461701397,,,,20.7975755127402,11303.1308859186,36462745.0,61.5,17.6,,34.2,,,,,,,,11.81
1996,ECU,1.73174762607862,22.2732846879762,,,,24.4114592150674,9509.27540633173,11810950.0,,,,,,,,,,,,4.43
1996,PER,2.79897307912609,13.3165199179977,3.11879992485046,,17.0499092960488,11.5379424115177,7437.19257195658,24811171.0,,,,,,,,,,,,4.931
1996,PRY,1.57378513175006,52.74050158026,,,,9.79968339016083,10825.2874881073,4687543.0,,,,,,,,,,,,8.15
1996,URY,5.57795776385868,19.6699797975865,2.86986994743347,,27.8050541999224,28.3420486004309,17433.6932851628,3206324.0,11.6,0.59,,2.7,,,,,,,,11.93
1996,VEN,-0.197837256663462,35.3343058736758,,,,,,22662113.0,,,,,,,,,,,,11.77
1997,ARG,8.1110467707457,10.5608501019262,,,15.0142218610321,,23172.1583398342,35947791.0,21.3,3.8,,7.8,,,,,,,,14.82
1997,BOL,4.95420874299721,21.1106028890051,,,19.688854008682,4.70844436028193,5989.41431945001,8167900.0,46.07,15.54,,26.07,,,,,,,,2.08
1997,BRA,3.39484598630671,6.98364957530895,,,,6.92671251629154,13896.6249901072,166661659.0,53.0,15.98,,30.17,,,,,,,,9.003
1997,CHL,7.3917392684331,25.878004271776,2.98516988754272,,15.864974471906,6.13386464357927,16683.9059031298,14932434.0,,,,,,,,,,,,7.136
1997,COL,3.43029367788374,14.8415437434707,,,,18.4700217119089,11483.5050125907,37121149.0,,,,,,,,,,,,12.14
1997,ECU,4.32786475767577,21.5349262106698,,,,30.6575675722173,9739.26682428016,12031127.0,,,,,,,,,,,,4.431
1997,PER,6.47682442079709,14.4772602562861,,,16.6254155772893,8.56218948953653,7773.82700600992,25274147.0,61.34,19.84,,35.93,,,,,,,,4.768
1997,PRY,4.24251610269859,48.4697528692641,,,,6.94956608534118,11033.0157241302,4794412.0,38.0,10.55,,20.36,,,,,,,,5.36
1997,URY,8.54768320111596,17.457847722398,,,26.3155947200091,19.8188093183779,18823.9419170645,3223345.0,11.9,0.6,,2.5,,,,,,,,11.44
1997,VEN,6.37093140101881,29.2590106069999,,,,,,23131685.0,,,,,,,,,,,,11.16
1998,ARG,3.85017885156228,10.4155819610919,4.03986978530884,,15.0988005449104,,23783.1017185449,36372860.0,23.3,3.97,,8.28,,,,,,,,12.65
1998,BOL,5.02935475543072,19.6986848946719,,,19.6762972839685,7.67322895675083,6180.54968912851,8313394.0,,,,,,,,,,,,2.121
1998,BRA,0.338097901207306,7.03050033871807,4.75665998458862,,,3.19507629280052,13737.7026433556,169159655.0,52.0,14.3,,28.9,,,,,,,,10.15
1998,CHL,4.18088662700669,25.1435814171693,3.32312989234924,,17.2263941664218,5.11024954517559,17156.9718740639,15127799.0,38.9,4.6,,14.9,,,,,,,,7.307
1998,COL,0.569784088434517,15.0073508369912,3.92644000053406,,19.3166066677647,18.6769799276672,11343.8799115733,37792165.0,,,,,,,,,,,,15.0
1998,ECU,3.26652934570988,17.8919508668257,2.19536995887756,,,36.0984331623886,9876.7507512592,12251184.0,64.3,15.7,,35.9,,,,,,,,4.395
1998,PER,-0.391537555833821,13.7029018488677,3.27817988395691,,16.9243354286347,7.24782175213469,7603.80928968867,25738095.0,62.3,19.4,,34.9,,,,,,,,5.096
1998,PRY,0.0680377558080636,54.6398352009449,4.19833993911743,,,11.5532684355839,10802.5597410647,4900025.0,,,,,,,,,,,,4.417
1998,URY,4.51889009679091,16.4199105812284,2.24337005615234,,26.0815853642404,10.8110703055616,19577.7899664694,3239280.0,11.82,0.64,,2.41,,,,,,,,9.362
1998,VEN,0.29405516051952,20.920486481036,,,,,,23601337.0,48.3,10.4,,22.9,,,,,,,,11.15
1999,ARG,-3.38545704063269,9.82717451494235,4.52167987823486,,16.7436856974566,,22714.5111302701,36794682.0,24.2,4.2,,8.9,,,,,,,,14.05
1999,BOL,0.426885422588825,16.8808993524959,,,20.5041202732739,2.15951626835598,6099.5115222225,8459806.0,50.0,21.9,,32.0,,,,,,,,2.303
1999,BRA,0.467937566477133,9.5648982609794,3.80062007904053,,,4.85844749902667,13602.4137067874,171641543.0,53.81,14.97,,29.87,,,,,,,,11.125
1999,CHL,-0.2736313981937,28.309113885765,3.7083899974823,,18.7140038461769,3.33687917526023,16896.1244715786,15319313.0,,,,,,,,,,,,11.158
1999,COL,-4.20401524244947,18.3465787501541,4.44080018997192,,22.1201943516985,10.8736870857471,10679.7092686089,38454863.0,64.3,21.35,,38.16,,,,,,,,20.06
1999,ECU,-4.73938585363382,26.3775416402476,1.54734003543854,,,52.2420051858225,9242.96681019585,12470795.0,67.75,21.82,,40.49,,,,,,,,4.658
1999,PER,1.49491064308833,15.3968880071118,3.44133996963501,,17.8181315090752,3.46965996293019,7585.32788841374,26186504.0,62.12,19.34,,36.31,,,,,,,,5.01
1999,PRY,-1.36607971240079,42.7929400088689,4.23087978363037,,,6.75226586102725,10435.3986807096,5003135.0,41.4,10.2,,20.4,,,,,,,,5.343
1999,URY,-1.52094591992036,15.0976530821748,,,26.4423797587733,5.65868803927908,19192.7175685083,3254015.0,,,,,,,,,,,,10.466
1999,VEN,-5.97045814641,22.9117089002201,,,,,,24066593.0,53.11,11.83,,25.91,,,,,,,,14.53
2000,ARG,-0.78899893905691,10.9863752325576,4.58030986785889,8.22001076,16.8328883767368,,22281.3814299958,37213984.0,26.3,4.99,,10.7,,,,,,,,15.0
2000,BOL,2.50781080899483,18.2747449737713,,4.39554119,20.5536490053406,4.60822998872598,6146.02929379703,8606326.0,55.82,24.25,66.4,35.42,,,,,,,,2.447
